cod_ibge;ano;nascidosvivos;popfem_15a49anos;populacao
3553401;2011;295;6360;24191
3553500;2011;101;2020;8030
3553609;2011;144;3450;12675
3553658;2011;41;703;2735
3553708;2011;599;14536;53890
3553807;2011;335;6081;22530
3553856;2011;88;1448;5285
3553906;2011;95;1819;6615
3553955;2011;212;3689;13051
3554003;2011;1682;29930;108761
3554102;2011;4001;79508;281346
3554201;2011;86;1156;4769
3554300;2011;316;5984;21439
3554409;2011;115;2242;8457
3554508;2011;473;10043;36900
3554607;2011;30;629;2642
3554656;2011;25;527;2235
3554706;2011;91;2407;9323
3554755;2011;21;403;1558
3554805;2011;544;10911;41811
3554904;2011;69;1388;5553
3554953;2011;65;1479;5997
3555000;2011;673;16760;63532
3555109;2011;121;3362;14390
3555208;2011;19;468;1927
3555307;2011;12;484;1956
3555356;2011;92;1393;5299
3555406;2011;1112;22465;79836
3555505;2011;63;1114;4489
3555604;2011;110;2475;9559
3555703;2011;31;401;1605
3555802;2011;95;2263;8840
3555901;2011;15;324;1268
3556008;2011;136;3355;12807
3556107;2011;141;3119;11266
3556206;2011;1302;31077;108287
3556305;2011;331;5630;22685
3556354;2011;85;2274;8910
3556404;2011;498;10629;39320
3556453;2011;799;12457;43574
3556503;2011;1687;31559;107948
3556602;2011;110;2742;10727
3556701;2011;899;18619;64604
3556800;2011;255;4689;17335
3556909;2011;81;1920;6960
3556958;2011;31;447;1746
3557006;2011;1667;31342;110383
3557105;2011;1034;23873;85621
3557154;2011;31;610;2363
3557204;2011;205;3183;12151
3557303;2011;140;2831;10156
3500000;2012;53;;
3500105;2012;355;8977;34001
3500204;2012;49;943;3677
3500303;2012;466;8576;32176
3500402;2012;69;1869;7563
3500501;2012;244;4680;17460
3500550;2012;82;1503;5904
3500600;2012;18;647;2713
3500709;2012;492;9649;35100
3500758;2012;62;1322;5082
3500808;2012;48;957;3996
3500907;2012;47;975;3772
3501004;2012;164;4169;15813
3501103;2012;43;959;4079
3501152;2012;234;4731;16967
3501202;2012;42;934;3909
3501301;2012;350;6425;24184
3501400;2012;50;830;4684
3501509;2012;37;766;2987
3501608;2012;2752;60491;215058
3501707;2012;562;9964;34320
3501806;2012;67;1448;5757
3501905;2012;796;17981;66256
3502002;2012;45;1093;4332
3502101;2012;726;14776;56213
3502200;2012;307;5959;22514
3502309;2012;91;1430;5672
3502408;2012;62;993;3782
3502507;2012;483;9678;34650
3502606;2012;35;1068;4392
3502705;2012;354;6694;25219
3502754;2012;294;4946;17772
3502804;2012;2298;51439;184925
3502903;2012;387;7404;28140
3503000;2012;59;1416;5213
3503109;2012;72;1622;6247
3503158;2012;28;656;2488
3503208;2012;2753;60130;214153
3503307;2012;1559;33651;120924
3503356;2012;31;490;1944
3503406;2012;69;1909;7901
3503505;2012;53;947;3699
3503604;2012;132;2890;10552
3503703;2012;104;2220;8442
3503802;2012;672;12894;45393
3503901;2012;1341;22005;76832
3503950;2012;15;460;1816
3504008;2012;1178;26274;96319
3504107;2012;2006;36126;131910
3504206;2012;177;3804;14165
3504305;2012;76;1291;4873
3504404;2012;145;2703;11326
3504503;2012;1238;22624;84594
3504602;2012;203;4685;16620
3504701;2012;15;350;3703
3504800;2012;99;2239;8415
3504909;2012;95;2637;10210
3505005;2012;34;774;3182
3505104;2012;90;1639;6447
3505203;2012;423;7985;31610
3505302;2012;401;9801;35289
3505351;2012;71;1266;5247
3505401;2012;98;1772;7637
3505500;2012;1484;31724;113880
3505609;2012;485;8419;29143
3505708;2012;5691;77282;253796
3505807;2012;276;5506;20646
3505906;2012;769;15267;56795
3506003;2012;4749;97062;350127
3506102;2012;925;20531;75437
3506201;2012;47;691;2680
3506300;2012;119;2679;10918
3506359;2012;950;14270;50298
3506409;2012;74;1859;7106
3506508;2012;1430;31416;110577
3506607;2012;437;7701;28830
3506706;2012;196;3690;13604
3506805;2012;160;2960;10933
3506904;2012;130;2362;9765
3507001;2012;787;14167;50316
3507100;2012;312;5557;20006
3507159;2012;49;956;3554
3507209;2012;17;217;823
3507308;2012;72;1128;4346
3507407;2012;167;3801;14510
3507456;2012;34;642;2363
3507506;2012;1689;35899;130315
3507605;2012;2110;42190;151714
3507704;2012;67;1254;5054
3507753;2012;39;677;2585
3507803;2012;294;5900;21764
3507902;2012;304;5878;21973
3508009;2012;333;4891;18912
3508108;2012;232;4182;15776
3508207;2012;45;1064;4108
3508306;2012;73;1141;4369
3508405;2012;741;12048;42467
3508504;2012;1324;24050;86856
3508603;2012;413;8204;30397
3508702;2012;191;4620;18329
3508801;2012;249;4384;16681
3508900;2012;45;1029;4047
3509007;2012;1258;25915;88093
3509106;2012;37;1205;5113
3509205;2012;1192;20436;68676
3509254;2012;495;7476;28527
3509304;2012;114;2521;9695
3509403;2012;351;6271;23462
3509452;2012;76;1461;5628
3509502;2012;15229;313752;1090876
3509601;2012;1249;21326;74876
3509700;2012;728;13647;47749
3509809;2012;54;1138;4603
3509908;2012;169;3074;12278
3509957;2012;70;1202;4466
3510005;2012;364;7960;29921
3510104;2012;17;705;2715
3510153;2012;55;1243;4688
3510203;2012;655;12381;46349
3510302;2012;272;4701;18370
3510401;2012;746;13501;48841
3510500;2012;1616;28942;106438
3510609;2012;6865;110002;373260
3510708;2012;131;2937;11790
3510807;2012;356;6963;28409
3510906;2012;28;674;2673
3511003;2012;253;4889;18406
3511102;2012;1498;30968;113503
3511201;2012;94;1911;7109
3511300;2012;78;2280;8709
3511409;2012;263;4744;18210
3511508;2012;532;11322;40486
3511607;2012;217;4250;16083
3511706;2012;195;4100;15171
3511904;2012;132;1865;7080
3512001;2012;238;4779;17596
3512100;2012;91;1661;6146
3512209;2012;400;7035;25727
3512308;2012;209;4093;16182
3512407;2012;283;5967;21632
3512506;2012;70;1434;5281
3512605;2012;59;1212;4912
3512704;2012;52;1021;3927
3512803;2012;823;16856;59152
3512902;2012;73;1837;7462
3513009;2012;3811;62273;212784
3513108;2012;411;8704;32033
3513207;2012;91;2077;7838
3513306;2012;24;588;2252
3513405;2012;1094;20983;77053
3513504;2012;1978;34126;118178
3513603;2012;264;5654;21960
3513702;2012;393;8451;31220
3513801;2012;6479;117389;388920
3513850;2012;14;413;1677
3513900;2012;138;2972;11239
3514007;2012;126;2215;8106
3514106;2012;379;6497;24790
3514205;2012;14;509;2108
3514304;2012;93;2187;8543
3514403;2012;499;11252;43703
3514502;2012;142;3211;12299
3514601;2012;97;2353;8322
3514700;2012;85;1634;6340
3514809;2012;218;3518;14420
3514908;2012;251;4271;16111
3514924;2012;34;797;3120
3514957;2012;21;629;2423
3515004;2012;4546;72654;242904
3515103;2012;1013;17675;63599
3515129;2012;38;776;3039
3515152;2012;249;4602;16301
3515186;2012;472;11232;41663
3515194;2012;69;1149;4235
3515202;2012;78;2187;8401
3515301;2012;35;705;2674
3515350;2012;123;2496;9355
3515400;2012;184;4090;15558
3515509;2012;755;17641;65793
3515608;2012;65;1447;5596
3515657;2012;16;400;1589
3515707;2012;2854;50152;170465
3515806;2012;14;415;1713
3515905;2012;19;718;2963
3516002;2012;132;2990;12894
3516101;2012;42;732;3012
3516200;2012;4484;90728;324277
3516309;2012;2819;44592;156207
3516408;2012;2146;37428;133797
3516507;2012;35;689;2713
3516606;2012;77;1748;6947
3516705;2012;540;11546;43112
3516804;2012;58;963;4080
3516853;2012;61;1232;4474
3516903;2012;109;2815;10646
3517000;2012;111;2426;10700
3517109;2012;57;1152;4510
3517208;2012;164;2937;10810
3517307;2012;104;1402;5452
3517406;2012;474;10465;37824
3517505;2012;211;5063;18467
3517604;2012;247;4559;17927
3517703;2012;249;5251;19711
3517802;2012;84;2116;8328
3517901;2012;119;2656;10088
3518008;2012;15;514;1972
3518107;2012;101;1676;6433
3518206;2012;403;8275;30749
3518305;2012;404;7269;26733
3518404;2012;1430;31510;113159
3518503;2012;148;3053;14650
3518602;2012;549;10252;35961
3518701;2012;4972;83577;291141
3518800;2012;21415;361397;1235367
3518859;2012;109;1773;7042
3518909;2012;68;1197;4691
3519006;2012;120;2322;8788
3519055;2012;179;3374;11860
3519071;2012;2942;57766;199794
3519105;2012;107;2554;10065
3519204;2012;74;1627;6397
3519253;2012;64;1188;6617
3519303;2012;522;8701;30996
3519402;2012;107;2824;11020
3519501;2012;95;1722;6688
3519600;2012;719;15241;54281
3519709;2012;1077;19023;72027
3519808;2012;104;1976;7542
3519907;2012;92;1982;7637
3520004;2012;307;6614;23388
3520103;2012;305;7412;27730
3520202;2012;134;2400;9159
3520301;2012;396;7084;28985
3520400;2012;460;8429;29274
3520426;2012;110;2322;9752
3520442;2012;294;6956;25252
3520509;2012;2984;60291;210086
3520608;2012;66;1270;4882
3520707;2012;43;964;3949
3520806;2012;34;957;3644
3520905;2012;197;3538;13694
3521002;2012;375;7538;29608
3521101;2012;128;1619;6163
3521150;2012;72;1254;4823
3521200;2012;46;1054;4260
3521309;2012;204;3864;14230
3521408;2012;227;5790;20358
3521507;2012;98;1790;7217
3521606;2012;78;1555;7705
3521705;2012;221;4680;17874
3521804;2012;366;6141;24232
3521903;2012;159;3842;14993
3522000;2012;42;803;3292
3522109;2012;1473;22998;91483
3522158;2012;43;764;3252
3522208;2012;2892;44404;154003
3522307;2012;2097;39294;146730
3522406;2012;1496;24429;88217
3522505;2012;3951;60332;205874
3522604;2012;812;18732;69224
3522653;2012;55;983;3938
3522703;2012;518;10716;40120
3522802;2012;220;3603;14533
3522901;2012;156;3278;12451
3523008;2012;66;1099;4316
3523107;2012;5827;95953;329541
3523206;2012;700;12824;47539
3523305;2012;174;3943;15524
3523404;2012;1385;29847;104885
3523503;2012;319;4873;18324
3523602;2012;169;3459;15635
3523701;2012;77;1507;5896
3523800;2012;86;1961;7615
3523909;2012;2486;44330;156776
3524006;2012;846;14135;49002
3524105;2012;456;10367;38582
3524204;2012;83;1732;6568
3524303;2012;884;19750;71836
3524402;2012;3233;60972;216526
3524501;2012;87;1685;5959
3524600;2012;227;4366;17060
3524709;2012;696;13496;46635
3524808;2012;522;12728;47440
3524907;2012;58;1431;5505
3525003;2012;1713;33187;109979
3525102;2012;502;10298;38848
3525201;2012;382;7071;26040
3525300;2012;1641;36269;131612
3525409;2012;40;868;3288
3525508;2012;149;3130;11939
3525607;2012;55;1154;4195
3525706;2012;463;9175;33403
3525805;2012;62;1154;4412
3525854;2012;48;768;2841
3525904;2012;5328;107015;381956
3526001;2012;235;4535;19036
3526100;2012;280;4732;18950
3526209;2012;451;7557;28549
3526308;2012;45;1197;4894
3526407;2012;337;6732;25417
3526506;2012;63;1339;8916
3526605;2012;113;1858;6725
3526704;2012;1264;25657;93100
3526803;2012;826;17378;62332
3526902;2012;3601;78491;278912
3527009;2012;80;1823;6766
3527108;2012;972;19518;72107
3527207;2012;1181;22790;83002
3527256;2012;25;522;2107
3527306;2012;721;11789;39340
3527405;2012;206;4774;19978
3527504;2012;25;535;2261
3527603;2012;194;3217;11448
3527702;2012;73;1270;4967
3527801;2012;52;1128;4314
3527900;2012;32;704;2726
3528007;2012;215;4494;16416
3528106;2012;79;1895;7602
3528205;2012;31;940;3733
3528304;2012;33;790;3220
3528403;2012;753;12277;44435
3528502;2012;1129;23207;83213
3528601;2012;114;2402;9156
3528700;2012;43;925;4785
3528809;2012;175;3544;13265
3528858;2012;24;718;2745
3528908;2012;29;976;3858
3529005;2012;2971;61190;220379
3529104;2012;23;547;2090
3529203;2012;275;6070;24374
3529302;2012;1053;21895;77300
3529401;2012;5869;124179;418138
3529500;2012;51;1280;4871
3529609;2012;43;1068;3986
3529658;2012;24;481;1894
3529708;2012;258;5500;20366
3529807;2012;154;3167;11955
3529906;2012;329;5116;20330
3530003;2012;28;698;2866
3530102;2012;337;6329;27652
3530201;2012;243;4224;16967
3530300;2012;720;15292;55352
3530409;2012;41;1119;4354
3530508;2012;800;17598;66707
3530607;2012;6267;112502;398452
3530706;2012;1916;39192;140182
3530805;2012;1142;23926;87720
3530904;2012;53;887;3335
3531001;2012;23;506;2108
3531100;2012;699;11733;48959
3531209;2012;49;1903;7421
3531308;2012;489;12651;46940
3531407;2012;212;5820;21855
3531506;2012;252;5075;18863
3531605;2012;42;1003;4082
3531704;2012;53;1009;4146
3531803;2012;844;14641;51450
3531902;2012;425;8031;29089
3532009;2012;177;3349;12085
3532058;2012;49;1169;4240
3532108;2012;37;980;4114
3532157;2012;43;730;2717
3532207;2012;63;1239;4522
3532306;2012;69;1523;6743
3532405;2012;217;4281;16761
3532504;2012;74;2293;8920
3532603;2012;88;2702;10601
3532702;2012;79;1164;4340
3532801;2012;68;1569;6001
3532827;2012;112;2281;8512
3532843;2012;22;483;2109
3532868;2012;9;307;1120
3532900;2012;153;2551;9311
3533007;2012;248;5108;19233
3533106;2012;32;511;2170
3533205;2012;44;903;3320
3533254;2012;72;1194;4587
3533304;2012;37;840;3358
3533403;2012;709;15047;52993
3533502;2012;446;9699;36905
3533601;2012;80;1831;6904
3533700;2012;61;1050;4193
3533809;2012;31;623;2650
3533908;2012;688;13669;50978
3534005;2012;55;1092;4024
3534104;2012;80;1620;6114
3534203;2012;89;1646;5744
3534302;2012;527;11142;39688
3534401;2012;10579;200090;679362
3534500;2012;35;645;2550
3534609;2012;330;7700;31005
3534708;2012;1418;28326;103502
3534757;2012;136;2391;8734
3534807;2012;125;2081;7844
3534906;2012;106;2666;13529
3535002;2012;147;2868;11116
3535101;2012;141;2946;10741
3535200;2012;77;2305;9498
3535309;2012;250;5390;21023
3535408;2012;263;3880;14697
3535507;2012;628;11027;42176
3535606;2012;231;4555;17502
3535705;2012;73;1532;5942
3535804;2012;258;4916;18107
3535903;2012;44;960;3840
3536000;2012;115;2690;10812
3536109;2012;88;1508;5856
3536208;2012;294;5033;18601
3536257;2012;21;556;2162
3536307;2012;215;3473;13264
3536406;2012;117;1732;6616
3536505;2012;1382;25562;86573
3536570;2012;27;455;1828
3536604;2012;104;2242;8439
3536703;2012;587;11412;42085
3536802;2012;50;1447;5918
3536901;2012;25;617;2603
3537008;2012;200;4172;15706
3537107;2012;438;11830;41855
3537156;2012;30;770;2916
3537206;2012;138;2569;10428
3537305;2012;740;15644;59127
3537404;2012;322;6632;24953
3537503;2012;102;1971;7666
3537602;2012;997;15367;61368
3537701;2012;62;1401;5333
3537800;2012;719;13721;52313
3537909;2012;436;7061;26664
3538006;2012;2232;42145;150167
3538105;2012;142;3808;14983
3538204;2012;134;3296;13435
3538303;2012;39;945;3505
3538501;2012;162;3663;13915
3538600;2012;356;6753;25305
3538709;2012;5098;104649;374256
3538808;2012;381;7539;28718
3538907;2012;232;5303;22701
3539004;2012;104;2757;10685
3539103;2012;236;4531;16082
3539202;2012;324;6846;24834
3539301;2012;850;19036;70790
3539400;2012;174;3280;12552
3539509;2012;491;9673;35193
3539608;2012;68;1208;4469
3539707;2012;50;787;3186
3539806;2012;1855;30744;106068
3539905;2012;64;1353;5452
3540002;2012;249;5469;20034
3540101;2012;36;838;3460
3540200;2012;568;11067;39878
3540259;2012;60;1044;4078
3540309;2012;39;643;2524
3540408;2012;45;1035;4226
3540507;2012;102;2065;8701
3540606;2012;694;13543;50151
3540705;2012;668;14190;51725
3540754;2012;245;4699;19561
3540804;2012;209;4168;15930
3540853;2012;13;388;2810
3540903;2012;223;4823;17367
3541000;2012;4474;75323;276870
3541059;2012;69;1257;4676
3541109;2012;59;1067;4085
3541208;2012;118;3465;13775
3541307;2012;501;11257;41135
3541406;2012;2691;58741;210768
3541505;2012;424;9880;37607
3541604;2012;497;9590;35720
3541653;2012;38;815;3273
3541703;2012;185;3454;12868
3541802;2012;49;750;2876
3541901;2012;130;2943;10955
3542008;2012;61;1643;6171
3542107;2012;117;2401;8674
3542206;2012;388;7734;28817
3542305;2012;49;955;3999
3542404;2012;227;5044;18793
3542503;2012;60;1372;7371
3542602;2012;841;15041;55344
3542701;2012;104;1777;6535
3542800;2012;29;761;3336
3542909;2012;189;3201;12012
3543006;2012;232;4771;18355
3543105;2012;77;1116;4334
3543204;2012;63;1143;4472
3543238;2012;15;540;2171
3543253;2012;117;1945;7468
3543303;2012;1529;32505;113860
3543402;2012;8333;178558;620806
3543501;2012;72;1459;6092
3543600;2012;44;904;3529
3543709;2012;143;2701;10246
3543808;2012;111;2397;9861
3543907;2012;2503;52532;188911
3544004;2012;430;8353;29778
3544103;2012;732;12779;44147
3544202;2012;158;2392;10514
3544251;2012;234;5361;19424
3544301;2012;139;2699;9831
3544400;2012;25;742;2718
3544509;2012;18;737;3028
3544608;2012;62;1297;5237
3544707;2012;33;589;2406
3544806;2012;59;1420;5637
3544905;2012;149;2916;10714
3545001;2012;217;4079;15621
3545100;2012;57;1191;4817
3545159;2012;98;1989;7241
3545209;2012;1546;31362;110090
3545308;2012;565;11036;40765
3545407;2012;102;2245;8852
3545506;2012;66;999;3700
3545605;2012;152;3754;14287
3545704;2012;79;1418;5845
3545803;2012;2328;51469;180821
3546009;2012;173;3652;13865
3546108;2012;22;525;2171
3546207;2012;36;1051;4068
3546256;2012;33;512;1999
3546306;2012;419;8123;29850
3546405;2012;588;11669;44399
3546504;2012;82;1613;5694
3546603;2012;351;8155;30140
3546702;2012;359;6319;21982
3546801;2012;704;13933;51030
3546900;2012;109;2238;8140
3547007;2012;75;1433;5376
3547106;2012;31;722;2862
3547205;2012;11;372;1641
3547304;2012;1967;33789;115840
3547403;2012;33;628;2592
3547502;2012;253;6664;26248
3547601;2012;300;6377;23851
3547650;2012;15;345;1475
3547700;2012;214;5275;20110
3547809;2012;9144;193893;690149
3547908;2012;77;1570;6395
3548005;2012;260;5806;21096
3548054;2012;97;2090;7770
3548104;2012;53;1517;5971
3548203;2012;80;1733;6611
3548302;2012;33;702;2818
3548401;2012;63;1116;4220
3548500;2012;4908;111432;420545
3548609;2012;149;2751;10678
3548708;2012;11101;227934;775197
3548807;2012;1710;40988;152262
3548906;2012;2938;63213;227287
3549003;2012;20;661;2774
3549102;2012;1000;23101;85178
3549201;2012;31;672;2579
3549250;2012;14;465;1786
3549300;2012;20;490;2129
3549409;2012;624;13035;46974
3549508;2012;101;2087;8288
3549607;2012;51;1022;4058
3549706;2012;646;13927;52027
3549805;2012;5298;119681;420463
3549904;2012;9579;185117;642021
3549953;2012;197;3909;14327
3550001;2012;104;2665;10426
3550100;2012;527;10428;38234
3550209;2012;430;8311;31681
3550308;2012;175945;3284596;11318071
3550407;2012;413;8500;32784
3550506;2012;90;1807;7198
3550605;2012;1015;21699;78949
3550704;2012;1278;21688;75275
3550803;2012;117;3085;11882
3550902;2012;144;3714;14269
3551009;2012;5368;93381;333180
3551108;2012;149;2339;9271
3551207;2012;44;898;3651
3551306;2012;40;808;3052
3551405;2012;123;2294;11502
3551504;2012;623;11427;39750
3551603;2012;317;7050;27010
3551702;2012;1683;32534;113100
3551801;2012;219;3157;12993
3551900;2012;238;4151;15371
3552007;2012;86;1481;5865
3552106;2012;411;9544;37281
3552205;2012;9058;174269;609256
3552304;2012;113;2027;7433
3552403;2012;3870;72496;247707
3552502;2012;4366;77721;270316
3552551;2012;47;862;3387
3552601;2012;130;2971;11355
3552700;2012;191;3855;14713
3552809;2012;4538;75758;249977
3552908;2012;67;1546;5811
3553005;2012;206;3120;11124
